"Shift ID","Shift created on","Shift confirmed by worker at",start_time,end_time,updated_at,business_id,"Worker ID","Worker Onboarded on","Worker Date of Birth",shift_created_updated_time,shift_confirmed_updated_time,start_updated_time,end_updated_time
4440,2021-02-24T21:00:11.073775,,2021-02-26T03:29:19,2021-02-26T11:30:07,2021-02-26T11:30:07.672563,47,532,2021-02-05T11:38:22.11164,,"2021-02-25 02:30:11.073775",NULL,"2021-02-26 08:59:19","2021-02-26 17:00:07"
4441,2021-02-24T21:00:14.832429,2021-02-25T15:30:18,2021-02-26T03:29:45,2021-02-26T15:32:03,2021-02-26T15:32:03.369368,46,603,2021-02-16T03:41:14.469133,,"2021-02-25 02:30:14.832429","2021-02-25 21:00:18","2021-02-26 08:59:45","2021-02-26 21:02:03"
4442,2021-02-24T21:00:10.884054,2021-02-24T21:00:10,2021-02-26T03:29:58,2021-02-26T11:34:58,2021-02-26T11:34:58.974985,47,482,2021-02-05T10:54:42.909859,,"2021-02-25 02:30:10.884054","2021-02-25 02:30:10","2021-02-26 08:59:58","2021-02-26 17:04:58"
4443,2021-02-26T03:30:22.189516,2021-02-26T03:30:22,2021-02-26T03:30:22,2021-02-26T15:31:58,2021-02-26T15:31:58.114934,46,604,2021-02-16T03:42:28.165237,,"2021-02-26 09:00:22.189516","2021-02-26 09:00:22","2021-02-26 09:00:22","2021-02-26 21:01:58"
4443,2021-02-26T03:30:22.189516,2021-02-26T03:30:22,2021-02-26T03:30:22,2021-02-26T15:31:58,2021-02-26T15:31:58.114934,46,604,2021-02-16T03:42:28.165237,,"2021-02-26 09:00:22.189516","2021-02-26 09:00:22","2021-02-26 09:00:22","2021-02-26 21:01:58"
4444,2021-02-26T03:30:46.639004,2021-02-26T03:30:46,2021-02-26T03:30:46,2021-02-26T15:32:32,2021-02-26T15:32:32.160834,46,313,2021-01-22T13:28:52.850587,1981-08-12,"2021-02-26 09:00:46.639004","2021-02-26 09:00:46","2021-02-26 09:00:46","2021-02-26 21:02:32"
4444,2021-02-26T03:30:46.639004,2021-02-26T03:30:46,2021-02-26T03:30:46,2021-02-26T15:32:32,2021-02-26T15:32:32.160834,46,313,2021-01-22T13:28:52.850587,1981-08-12,"2021-02-26 09:00:46.639004","2021-02-26 09:00:46","2021-02-26 09:00:46","2021-02-26 21:02:32"
4444,2021-02-26T03:30:46.639004,2021-02-26T03:30:46,2021-02-26T03:30:46,2021-02-26T15:32:32,2021-02-26T15:32:32.160834,46,313,2021-01-22T13:28:52.850587,1981-08-12,"2021-02-26 09:00:46.639004","2021-02-26 09:00:46","2021-02-26 09:00:46","2021-02-26 21:02:32"
4445,2021-02-26T03:31:12.758728,2021-02-26T03:31:12,2021-02-26T03:31:12,2021-02-26T15:32:59,2021-02-26T15:32:59.43365,46,600,2021-02-15T09:29:01.095472,,"2021-02-26 09:01:12.758728","2021-02-26 09:01:12","2021-02-26 09:01:12","2021-02-26 21:02:59"
4445,2021-02-26T03:31:12.758728,2021-02-26T03:31:12,2021-02-26T03:31:12,2021-02-26T15:32:59,2021-02-26T15:32:59.43365,46,600,2021-02-15T09:29:01.095472,,"2021-02-26 09:01:12.758728","2021-02-26 09:01:12","2021-02-26 09:01:12","2021-02-26 21:02:59"
4446,2021-02-24T21:00:15.099441,2021-02-26T02:26:44,2021-02-26T03:31:34,2021-02-26T15:32:41,2021-02-26T15:32:41.275864,46,717,2021-02-23T04:00:32.848604,,"2021-02-25 02:30:15.099441","2021-02-26 07:56:44","2021-02-26 09:01:34","2021-02-26 21:02:41"
4447,2021-02-24T21:00:11.092891,,2021-02-26T03:31:42,2021-02-26T11:30:51,2021-02-26T11:30:51.555172,47,533,2021-02-05T11:39:13.844037,,"2021-02-25 02:30:11.092891",NULL,"2021-02-26 09:01:42","2021-02-26 17:00:51"
4448,2021-02-24T21:00:10.921862,2021-02-26T03:31:33,2021-02-26T03:31:46,2021-02-26T13:33:14,2021-02-26T13:33:14.948489,47,484,2021-02-05T10:56:22.929987,,"2021-02-25 02:30:10.921862","2021-02-26 09:01:33","2021-02-26 09:01:46","2021-02-26 19:03:14"
4449,2021-02-24T21:00:10.976901,,2021-02-26T03:31:53,2021-02-26T13:30:12,2021-02-26T13:30:12.344647,47,490,2021-02-05T11:00:55.82902,,"2021-02-25 02:30:10.976901",NULL,"2021-02-26 09:01:53","2021-02-26 19:00:12"
4450,2021-02-26T03:31:55.192364,2021-02-26T03:31:55,2021-02-26T03:31:55,2021-02-26T15:32:19,2021-02-26T15:32:19.039947,46,695,2021-02-17T15:35:23.146547,,"2021-02-26 09:01:55.192364","2021-02-26 09:01:55","2021-02-26 09:01:55","2021-02-26 21:02:19"
4451,2021-02-26T03:32:26.520458,2021-02-26T03:32:26,2021-02-26T03:32:26,2021-02-26T15:32:37,2021-02-26T15:32:37.08155,46,694,2021-02-17T15:29:03.046822,,"2021-02-26 09:02:26.520458","2021-02-26 09:02:26","2021-02-26 09:02:26","2021-02-26 21:02:37"
4452,2021-02-24T21:00:14.908689,2021-02-25T15:31:18,2021-02-26T03:33:04,2021-02-26T15:32:28,2021-02-26T15:32:28.34952,46,606,2021-02-16T03:44:10.138199,,"2021-02-25 02:30:14.908689","2021-02-25 21:01:18","2021-02-26 09:03:04","2021-02-26 21:02:28"
4453,2021-02-24T21:00:14.890698,2021-02-26T03:22:51,2021-02-26T03:33:40,2021-02-26T15:33:18,2021-02-26T15:33:18.536669,46,605,2021-02-16T03:43:03.65856,,"2021-02-25 02:30:14.890698","2021-02-26 08:52:51","2021-02-26 09:03:40","2021-02-26 21:03:18"
4454,2021-02-24T21:00:10.129506,2021-02-24T21:00:10,2021-02-26T03:34:17,2021-02-26T12:32:15,2021-02-26T12:32:15.664009,42,441,2021-02-05T05:17:02.593133,,"2021-02-25 02:30:10.129506","2021-02-25 02:30:10","2021-02-26 09:04:17","2021-02-26 18:02:15"
4455,2021-02-24T21:00:10.148208,2021-02-24T21:00:10,2021-02-26T03:34:23,2021-02-26T12:34:14,2021-02-26T12:34:14.179933,42,442,2021-02-05T05:18:02.026027,,"2021-02-25 02:30:10.148208","2021-02-25 02:30:10","2021-02-26 09:04:23","2021-02-26 18:04:14"
4456,2021-02-24T21:00:10.340474,2021-02-24T21:00:10,2021-02-26T03:34:28,2021-02-26T12:32:26,2021-02-26T12:32:26.852923,42,589,2021-02-10T05:00:50.521826,,"2021-02-25 02:30:10.340474","2021-02-25 02:30:10","2021-02-26 09:04:28","2021-02-26 18:02:26"
4457,2021-02-24T21:00:10.186612,2021-02-24T21:00:10,2021-02-26T03:34:33,2021-02-26T12:34:06,2021-02-26T12:34:06.635805,42,451,2021-02-05T05:30:13.178947,,"2021-02-25 02:30:10.186612","2021-02-25 02:30:10","2021-02-26 09:04:33","2021-02-26 18:04:06"
4458,2021-02-24T21:00:10.263875,2021-02-26T03:34:22,2021-02-26T03:34:41,2021-02-26T12:36:40,2021-02-26T12:36:40.283316,42,455,2021-02-05T05:39:22.452543,,"2021-02-25 02:30:10.263875","2021-02-26 09:04:22","2021-02-26 09:04:41","2021-02-26 18:06:40"
4459,2021-02-24T21:00:10.167486,2021-02-24T21:00:10,2021-02-26T03:35:04,2021-02-26T12:34:23,2021-02-26T12:34:23.743239,42,450,2021-02-05T05:29:00.741797,,"2021-02-25 02:30:10.167486","2021-02-25 02:30:10","2021-02-26 09:05:04","2021-02-26 18:04:23"
4460,2021-02-24T21:00:09.649232,2021-02-26T03:34:40,2021-02-26T03:35:43,2021-02-26T12:36:23,2021-02-26T12:36:23.775751,46,390,2021-02-01T09:21:49.280828,,"2021-02-25 02:30:09.649232","2021-02-26 09:04:40","2021-02-26 09:05:43","2021-02-26 18:06:23"
4461,2021-02-24T21:00:10.038717,2021-02-26T03:35:08,2021-02-26T03:35:48,2021-02-26T14:30:00,2021-02-26T21:00:09.068272,42,559,2021-02-05T13:30:55.411247,,"2021-02-25 02:30:10.038717","2021-02-26 09:05:08","2021-02-26 09:05:48","2021-02-26 20:00:00"
4462,2021-02-26T03:36:27.44156,2021-02-26T03:36:27,2021-02-26T03:36:27,2021-02-26T15:32:23,2021-02-26T15:32:23.358803,46,696,2021-02-17T15:36:01.832557,,"2021-02-26 09:06:27.441560","2021-02-26 09:06:27","2021-02-26 09:06:27","2021-02-26 21:02:23"
4463,2021-02-24T21:00:14.973664,2021-02-26T03:36:25,2021-02-26T03:37:04,2021-02-26T15:37:43,2021-02-26T15:37:43.225073,46,711,2021-02-22T03:55:22.795066,,"2021-02-25 02:30:14.973664","2021-02-26 09:06:25","2021-02-26 09:07:04","2021-02-26 21:07:43"
4464,2021-02-24T21:00:10.845612,2021-02-25T03:39:34,2021-02-26T03:37:39,2021-02-26T13:33:11,2021-02-26T13:33:11.142711,47,480,2021-02-05T10:53:16.401176,,"2021-02-25 02:30:10.845612","2021-02-25 09:09:34","2021-02-26 09:07:39","2021-02-26 19:03:11"
4465,2021-02-24T21:00:10.995015,,2021-02-26T03:37:50,2021-02-26T13:30:25,2021-02-26T13:30:25.127524,47,492,2021-02-05T11:03:18.293134,,"2021-02-25 02:30:10.995015",NULL,"2021-02-26 09:07:50","2021-02-26 19:00:25"
4466,2021-02-26T03:38:15.959215,2021-02-26T03:38:15,2021-02-26T03:38:15,2021-02-26T12:19:58,2021-02-26T12:19:58.893615,41,400,2021-02-02T03:36:40.904146,2001-03-17T18:30:00,"2021-02-26 09:08:15.959215","2021-02-26 09:08:15","2021-02-26 09:08:15","2021-02-26 17:49:58"
4467,2021-02-26T03:38:21.401694,2021-02-26T03:38:21,2021-02-26T03:38:21,2021-02-26T14:32:10,2021-02-26T14:32:10.336711,41,401,2021-02-02T03:40:03.060766,1984-04-04T18:30:00,"2021-02-26 09:08:21.401694","2021-02-26 09:08:21","2021-02-26 09:08:21","2021-02-26 20:02:10"
4468,2021-02-26T03:38:26.52553,2021-02-26T03:38:26,2021-02-26T03:38:26,2021-02-26T14:32:03,2021-02-26T14:32:03.361033,41,402,2021-02-02T03:50:26.98944,2001-07-19T18:30:00,"2021-02-26 09:08:26.525530","2021-02-26 09:08:26","2021-02-26 09:08:26","2021-02-26 20:02:03"
4469,2021-02-24T21:00:10.865125,,2021-02-26T03:38:43,2021-02-26T07:26:07,2021-02-26T07:26:07.4563,47,481,2021-02-05T10:53:54.366241,,"2021-02-25 02:30:10.865125",NULL,"2021-02-26 09:08:43","2021-02-26 12:56:07"
4470,2021-02-24T21:00:11.054202,,2021-02-26T03:40:50,2021-02-26T13:24:52,2021-02-26T13:24:52.315179,47,531,2021-02-05T11:37:31.363979,,"2021-02-25 02:30:11.054202",NULL,"2021-02-26 09:10:50","2021-02-26 18:54:52"
4471,2021-02-24T21:00:09.935107,2021-02-26T03:40:54,2021-02-26T03:41:00,2021-02-26T14:30:00,2021-02-26T21:00:08.936652,42,448,2021-02-05T05:25:54.134671,,"2021-02-25 02:30:09.935107","2021-02-26 09:10:54","2021-02-26 09:11:00","2021-02-26 20:00:00"
4472,2021-02-26T03:41:13.810065,2021-02-26T03:41:13,2021-02-26T03:41:13,2021-02-26T14:31:54,2021-02-26T14:31:54.831412,41,405,2021-02-04T03:01:28.278838,2000-09-09T18:30:00,"2021-02-26 09:11:13.810065","2021-02-26 09:11:13","2021-02-26 09:11:13","2021-02-26 20:01:54"
4473,2021-02-24T21:00:09.879464,2021-02-25T03:54:49,2021-02-26T03:41:19,2021-02-26T14:30:00,2021-02-26T21:00:08.763462,42,445,2021-02-05T05:22:20.6496,,"2021-02-25 02:30:09.879464","2021-02-25 09:24:49","2021-02-26 09:11:19","2021-02-26 20:00:00"
4474,2021-02-24T21:00:10.302691,2021-02-26T03:41:23,2021-02-26T03:41:59,2021-02-26T12:34:53,2021-02-26T12:34:53.729736,42,571,2021-02-06T04:39:14.386764,,"2021-02-25 02:30:10.302691","2021-02-26 09:11:23","2021-02-26 09:11:59","2021-02-26 18:04:53"
4475,2021-02-24T21:00:09.916508,2021-02-24T21:00:09,2021-02-26T03:42:21,2021-02-26T14:30:00,2021-02-26T21:00:08.885858,42,447,2021-02-05T05:24:43.034789,,"2021-02-25 02:30:09.916508","2021-02-25 02:30:09","2021-02-26 09:12:21","2021-02-26 20:00:00"
4476,2021-02-24T21:00:11.033993,,2021-02-26T03:43:57,2021-02-26T12:01:51,2021-02-26T12:01:51.910622,47,530,2021-02-05T11:36:44.500614,,"2021-02-25 02:30:11.033993",NULL,"2021-02-26 09:13:57","2021-02-26 17:31:51"
4477,2021-02-24T21:00:11.152257,,2021-02-26T03:44:46,2021-02-26T11:30:47,2021-02-26T11:30:47.121661,47,536,2021-02-05T11:42:30.622388,,"2021-02-25 02:30:11.152257",NULL,"2021-02-26 09:14:46","2021-02-26 17:00:47"
4478,2021-02-26T03:47:45.02139,2021-02-26T03:47:45,2021-02-26T03:47:45,2021-02-26T15:33:07,2021-02-26T15:33:07.497304,46,595,2021-02-15T08:19:57.268732,,"2021-02-26 09:17:45.021390","2021-02-26 09:17:45","2021-02-26 09:17:45","2021-02-26 21:03:07"
4478,2021-02-26T03:47:45.02139,2021-02-26T03:47:45,2021-02-26T03:47:45,2021-02-26T15:33:07,2021-02-26T15:33:07.497304,46,595,2021-02-15T08:19:57.268732,,"2021-02-26 09:17:45.021390","2021-02-26 09:17:45","2021-02-26 09:17:45","2021-02-26 21:03:07"
4479,2021-02-24T21:00:09.954127,2021-02-24T21:00:09,2021-02-26T03:49:48,2021-02-26T14:30:00,2021-02-26T21:00:08.978279,42,449,2021-02-05T05:27:19.900294,,"2021-02-25 02:30:09.954127","2021-02-25 02:30:09","2021-02-26 09:19:48","2021-02-26 20:00:00"
4480,2021-02-24T21:00:09.686023,2021-02-26T03:53:32,2021-02-26T03:56:11,2021-02-26T12:36:14,2021-02-26T12:36:14.129321,46,393,2021-02-01T09:24:24.789614,,"2021-02-25 02:30:09.686023","2021-02-26 09:23:32","2021-02-26 09:26:11","2021-02-26 18:06:14"
4481,2021-02-24T21:00:11.113427,2021-02-26T03:57:07,2021-02-26T03:57:42,2021-02-26T11:30:31,2021-02-26T11:30:31.003844,47,534,2021-02-05T11:39:45.913026,,"2021-02-25 02:30:11.113427","2021-02-26 09:27:07","2021-02-26 09:27:42","2021-02-26 17:00:31"
4482,2021-02-24T21:00:10.013243,2021-02-24T21:00:10,2021-02-26T04:00:46,2021-02-26T14:30:00,2021-02-26T21:00:09.024219,42,557,2021-02-05T12:44:44.051013,,"2021-02-25 02:30:10.013243","2021-02-25 02:30:10","2021-02-26 09:30:46","2021-02-26 20:00:00"
4483,2021-02-24T21:00:11.247086,,2021-02-26T04:03:15,2021-02-26T12:45:36,2021-02-26T12:45:36.022852,47,543,2021-02-05T11:54:45.426226,,"2021-02-25 02:30:11.247086",NULL,"2021-02-26 09:33:15","2021-02-26 18:15:36"
4484,2021-02-24T21:00:11.435532,,2021-02-26T04:03:40,2021-02-26T14:00:52,2021-02-26T14:00:52.003152,47,553,2021-02-05T12:01:38.120767,,"2021-02-25 02:30:11.435532",NULL,"2021-02-26 09:33:40","2021-02-26 19:30:52"
4485,2021-02-25T05:37:04.917767,2021-02-25T11:31:18,2021-02-26T04:05:50,2021-02-26T16:30:00,2021-02-26T23:00:05.504776,50,790,2021-02-25T05:37:04.571156,,"2021-02-25 11:07:04.917767","2021-02-25 17:01:18","2021-02-26 09:35:50","2021-02-26 22:00:00"
4486,2021-02-24T21:00:11.227,,2021-02-26T04:06:29,2021-02-26T13:38:48,2021-02-26T13:38:48.950989,47,542,2021-02-05T11:54:11.441566,,"2021-02-25 02:30:11.227000",NULL,"2021-02-26 09:36:29","2021-02-26 19:08:48"
4487,2021-02-24T21:00:09.722876,2021-02-26T04:12:29,2021-02-26T04:12:36,2021-02-26T14:41:29,2021-02-26T14:41:29.536968,46,396,2021-02-01T10:00:02.688745,,"2021-02-25 02:30:09.722876","2021-02-26 09:42:29","2021-02-26 09:42:36","2021-02-26 20:11:29"
4488,2021-02-24T21:00:11.361187,,2021-02-26T04:14:46,2021-02-26T13:03:31,2021-02-26T13:03:31.621414,47,549,2021-02-05T11:58:05.652712,,"2021-02-25 02:30:11.361187",NULL,"2021-02-26 09:44:46","2021-02-26 18:33:31"
4489,2021-02-24T21:00:11.491487,2021-02-25T04:45:22,2021-02-26T04:14:50,2021-02-26T14:11:04,2021-02-26T14:11:04.746758,47,556,2021-02-05T12:03:00.935344,,"2021-02-25 02:30:11.491487","2021-02-25 10:15:22","2021-02-26 09:44:50","2021-02-26 19:41:04"
4490,2021-02-24T21:00:11.398045,,2021-02-26T04:15:18,2021-02-26T13:30:58,2021-02-26T13:30:58.435133,47,551,2021-02-05T11:59:36.366899,,"2021-02-25 02:30:11.398045",NULL,"2021-02-26 09:45:18","2021-02-26 19:00:58"
4491,2021-02-24T21:00:11.014551,,2021-02-26T04:16:06,2021-02-26T09:15:13,2021-02-26T09:15:13.762529,47,503,2021-02-05T11:15:37.238092,,"2021-02-25 02:30:11.014551",NULL,"2021-02-26 09:46:06","2021-02-26 14:45:13"
4492,2021-02-25T05:37:04.427527,2021-02-25T10:32:36,2021-02-26T04:16:58,2021-02-26T16:30:00,2021-02-26T23:00:05.403842,50,776,2021-02-25T05:37:04.121077,,"2021-02-25 11:07:04.427527","2021-02-25 16:02:36","2021-02-26 09:46:58","2021-02-26 22:00:00"
4493,2021-02-25T05:37:03.615217,,2021-02-26T04:18:29,2021-02-26T16:30:00,2021-02-26T23:00:05.272072,50,753,2021-02-25T05:37:03.404636,,"2021-02-25 11:07:03.615217",NULL,"2021-02-26 09:48:29","2021-02-26 22:00:00"
4494,2021-02-24T21:00:11.304922,,2021-02-26T04:21:51,2021-02-26T13:09:07,2021-02-26T13:09:07.043191,47,546,2021-02-05T11:56:44.096528,,"2021-02-25 02:30:11.304922",NULL,"2021-02-26 09:51:51","2021-02-26 18:39:07"
4495,2021-02-24T21:00:11.4728,,2021-02-26T04:22:08,2021-02-26T13:04:07,2021-02-26T13:04:07.474916,47,555,2021-02-05T12:02:39.934931,,"2021-02-25 02:30:11.472800",NULL,"2021-02-26 09:52:08","2021-02-26 18:34:07"
4496,2021-02-25T05:37:04.87189,2021-02-25T10:31:58,2021-02-26T04:23:08,2021-02-26T16:30:00,2021-02-26T23:00:05.473325,50,788,2021-02-25T05:37:04.515263,,"2021-02-25 11:07:04.871890","2021-02-25 16:01:58","2021-02-26 09:53:08","2021-02-26 22:00:00"
4497,2021-02-25T05:37:04.815613,,2021-02-26T04:24:47,2021-02-26T16:30:00,2021-02-26T23:00:05.435838,50,787,2021-02-25T05:37:04.468254,,"2021-02-25 11:07:04.815613",NULL,"2021-02-26 09:54:47","2021-02-26 22:00:00"
4498,2021-02-25T05:37:04.41385,2021-02-25T10:30:43,2021-02-26T04:26:08,2021-02-26T16:30:00,2021-02-26T23:00:05.372267,50,775,2021-02-25T05:37:04.091857,,"2021-02-25 11:07:04.413850","2021-02-25 16:00:43","2021-02-26 09:56:08","2021-02-26 22:00:00"
4499,2021-02-25T05:37:04.231986,2021-02-25T10:31:51,2021-02-26T04:29:51,2021-02-26T16:30:00,2021-02-26T23:00:05.33944,50,769,2021-02-25T05:37:03.909304,,"2021-02-25 11:07:04.231986","2021-02-25 16:01:51","2021-02-26 09:59:51","2021-02-26 22:00:00"
4500,2021-02-25T05:37:05.343052,2021-02-26T04:31:33,2021-02-26T04:31:33,2021-02-26T16:30:00,2021-02-26T23:00:05.568113,50,801,2021-02-25T05:37:04.887313,,"2021-02-25 11:07:05.343052","2021-02-26 10:01:33","2021-02-26 10:01:33","2021-02-26 22:00:00"
4501,2021-02-26T04:31:36.84788,2021-02-26T04:31:36,2021-02-26T04:31:36,2021-02-26T16:41:33,2021-02-26T16:41:33.483076,47,509,2021-02-05T11:21:29.773051,,"2021-02-26 10:01:36.847880","2021-02-26 10:01:36","2021-02-26 10:01:36","2021-02-26 22:11:33"
4502,2021-02-26T04:41:58.967855,2021-02-26T04:41:58,2021-02-26T04:41:58,2021-02-26T17:00:39,2021-02-26T17:00:39.611512,47,499,2021-02-05T11:12:30.233093,,"2021-02-26 10:11:58.967855","2021-02-26 10:11:58","2021-02-26 10:11:58","2021-02-26 22:30:39"
4503,2021-02-25T05:37:05.15664,2021-02-25T10:31:34,2021-02-26T04:44:08,2021-02-26T16:30:00,2021-02-26T23:00:05.536645,50,796,2021-02-25T05:37:04.743831,,"2021-02-25 11:07:05.156640","2021-02-25 16:01:34","2021-02-26 10:14:08","2021-02-26 22:00:00"
4504,2021-02-24T21:00:11.20857,,2021-02-26T04:57:26,2021-02-26T13:33:43,2021-02-26T13:33:43.514626,47,541,2021-02-05T11:53:37.189973,,"2021-02-25 02:30:11.208570",NULL,"2021-02-26 10:27:26","2021-02-26 19:03:43"
4505,2021-02-24T21:00:11.454546,,2021-02-26T05:39:17,2021-02-26T14:37:50,2021-02-26T14:37:50.976217,47,554,2021-02-05T12:02:00.075625,,"2021-02-25 02:30:11.454546",NULL,"2021-02-26 11:09:17","2021-02-26 20:07:50"
4506,2021-02-24T21:00:11.379683,,2021-02-26T06:25:53,2021-02-26T14:37:20,2021-02-26T14:37:20.750542,47,550,2021-02-05T11:58:47.426725,,"2021-02-25 02:30:11.379683",NULL,"2021-02-26 11:55:53","2021-02-26 20:07:20"
4507,2021-02-26T06:39:51.748493,2021-02-26T06:39:51,2021-02-26T06:39:51,2021-02-26T12:51:36,2021-02-26T12:51:36.858343,46,394,2021-02-01T09:31:38.342556,,"2021-02-26 12:09:51.748493","2021-02-26 12:09:51","2021-02-26 12:09:51","2021-02-26 18:21:36"
4508,2021-02-26T06:45:49.500595,2021-02-26T06:45:49,2021-02-26T06:45:49,2021-02-26T16:38:31,2021-02-26T16:38:31.36214,47,479,2021-02-05T10:52:33.542964,,"2021-02-26 12:15:49.500595","2021-02-26 12:15:49","2021-02-26 12:15:49","2021-02-26 22:08:31"
4509,2021-02-24T21:00:08.172323,,2021-02-26T08:04:50,2021-02-26T16:46:22,2021-02-26T16:46:22.416592,46,336,2021-02-01T08:18:52.511663,,"2021-02-25 02:30:08.172323",NULL,"2021-02-26 13:34:50","2021-02-26 22:16:22"
4510,2021-02-24T21:00:08.23294,2021-02-26T08:07:54,2021-02-26T08:08:10,2021-02-26T16:48:31,2021-02-26T16:48:31.79003,46,339,2021-02-01T08:22:48.788231,,"2021-02-25 02:30:08.232940","2021-02-26 13:37:54","2021-02-26 13:38:10","2021-02-26 22:18:31"
4511,2021-02-26T08:08:17.527995,2021-02-26T08:08:17,2021-02-26T08:08:17,2021-02-26T16:46:57,2021-02-26T16:46:57.895093,46,335,2021-02-01T08:16:51.113499,,"2021-02-26 13:38:17.527995","2021-02-26 13:38:17","2021-02-26 13:38:17","2021-02-26 22:16:57"
4512,2021-02-24T21:00:08.131924,,2021-02-26T08:08:43,2021-02-26T16:48:28,2021-02-26T16:48:28.002953,46,333,2021-02-01T08:12:25.598263,,"2021-02-25 02:30:08.131924",NULL,"2021-02-26 13:38:43","2021-02-26 22:18:28"
4513,2021-02-24T21:00:08.273991,2021-02-26T08:08:12,2021-02-26T08:08:49,2021-02-26T16:48:04,2021-02-26T16:48:04.402298,46,342,2021-02-01T08:26:09.757061,,"2021-02-25 02:30:08.273991","2021-02-26 13:38:12","2021-02-26 13:38:49","2021-02-26 22:18:04"
4514,2021-02-24T21:00:08.152022,,2021-02-26T08:12:43,2021-02-26T16:48:56,2021-02-26T16:48:56.330264,46,334,2021-02-01T08:13:12.384102,,"2021-02-25 02:30:08.152022",NULL,"2021-02-26 13:42:43","2021-02-26 22:18:56"
4515,2021-02-24T21:00:12.091404,,2021-02-26T08:12:51,2021-02-26T16:22:51,2021-02-26T16:22:51.896906,47,527,2021-02-05T11:34:37.877227,,"2021-02-25 02:30:12.091404",NULL,"2021-02-26 13:42:51","2021-02-26 21:52:51"
4516,2021-02-24T21:00:11.967709,,2021-02-26T08:14:27,2021-02-26T16:30:16,2021-02-26T16:30:16.235621,47,498,2021-02-05T11:10:53.149911,,"2021-02-25 02:30:11.967709",NULL,"2021-02-26 13:44:27","2021-02-26 22:00:16"
4517,2021-02-24T21:00:08.454653,2021-02-26T08:13:57,2021-02-26T08:14:35,2021-02-26T16:48:11,2021-02-26T16:48:11.739779,46,349,2021-02-01T08:37:02.74668,,"2021-02-25 02:30:08.454653","2021-02-26 13:43:57","2021-02-26 13:44:35","2021-02-26 22:18:11"
4518,2021-02-24T21:00:08.340229,2021-02-26T08:13:44,2021-02-26T08:15:32,2021-02-26T16:48:38,2021-02-26T16:48:38.841461,46,345,2021-02-01T08:29:47.731291,,"2021-02-25 02:30:08.340229","2021-02-26 13:43:44","2021-02-26 13:45:32","2021-02-26 22:18:38"
4519,2021-02-24T21:00:08.397793,2021-02-26T08:13:15,2021-02-26T08:15:44,2021-02-26T16:46:07,2021-02-26T16:46:07.939178,46,347,2021-02-01T08:33:49.487377,,"2021-02-25 02:30:08.397793","2021-02-26 13:43:15","2021-02-26 13:45:44","2021-02-26 22:16:07"
4520,2021-02-26T08:16:02.616225,2021-02-26T08:16:02,2021-02-26T08:16:02,2021-02-26T16:46:00,2021-02-26T16:46:00.525805,46,565,2021-02-05T16:50:52.180943,,"2021-02-26 13:46:02.616225","2021-02-26 13:46:02","2021-02-26 13:46:02","2021-02-26 22:16:00"
4521,2021-02-24T21:00:08.192912,2021-02-26T08:15:30,2021-02-26T08:17:02,2021-02-26T16:47:59,2021-02-26T16:47:59.171587,46,337,2021-02-01T08:20:50.949972,,"2021-02-25 02:30:08.192912","2021-02-26 13:45:30","2021-02-26 13:47:02","2021-02-26 22:17:59"
4522,2021-02-24T21:00:08.48064,2021-02-26T08:17:34,2021-02-26T08:17:46,2021-02-26T16:45:41,2021-02-26T16:45:41.872004,46,350,2021-02-01T08:37:58.145789,,"2021-02-25 02:30:08.480640","2021-02-26 13:47:34","2021-02-26 13:47:46","2021-02-26 22:15:41"
4523,2021-02-24T21:00:08.294342,2021-02-26T08:16:16,2021-02-26T08:17:54,2021-02-26T16:48:50,2021-02-26T16:48:50.602857,46,343,2021-02-01T08:27:26.023206,,"2021-02-25 02:30:08.294342","2021-02-26 13:46:16","2021-02-26 13:47:54","2021-02-26 22:18:50"
4524,2021-02-24T21:00:08.672515,2021-02-26T08:16:28,2021-02-26T08:18:03,2021-02-26T16:48:42,2021-02-26T16:48:42.85677,46,358,2021-02-01T08:47:14.575356,,"2021-02-25 02:30:08.672515","2021-02-26 13:46:28","2021-02-26 13:48:03","2021-02-26 22:18:42"
4525,2021-02-24T21:00:08.36848,2021-02-26T08:16:06,2021-02-26T08:18:18,2021-02-26T16:48:46,2021-02-26T16:48:46.542962,46,346,2021-02-01T08:31:09.67642,,"2021-02-25 02:30:08.368480","2021-02-26 13:46:06","2021-02-26 13:48:18","2021-02-26 22:18:46"
4526,2021-02-24T21:00:11.950057,,2021-02-26T08:18:50,2021-02-26T16:33:19,2021-02-26T16:33:19.543942,47,477,2021-02-05T10:51:12.00498,,"2021-02-25 02:30:11.950057",NULL,"2021-02-26 13:48:50","2021-02-26 22:03:19"
4527,2021-02-24T21:00:08.850385,2021-02-24T21:00:08,2021-02-26T08:19:04,2021-02-26T16:48:34,2021-02-26T16:48:34.91283,46,585,2021-02-09T11:11:22.700831,,"2021-02-25 02:30:08.850385","2021-02-25 02:30:08","2021-02-26 13:49:04","2021-02-26 22:18:34"
4528,2021-02-24T21:00:08.829893,2021-02-26T08:18:59,2021-02-26T08:19:13,2021-02-26T16:47:25,2021-02-26T16:47:25.488278,46,566,2021-02-05T16:52:56.977689,,"2021-02-25 02:30:08.829893","2021-02-26 13:48:59","2021-02-26 13:49:13","2021-02-26 22:17:25"
